No.,Time,Source,Destination,Protocol,Length,Info,
2539,46.373542,192.168.159.150,192.168.159.152,TCP,102,"31513  >  35638 [SYN, ACK, CWR, Reserved] Seq=0 Ack=1 Win=43516 Len=48",yes
2540,46.373814,192.168.159.152,192.168.159.150,TCP,60,35638  >  31513 [RST] Seq=1 Win=0 Len=0,yes
2541,46.375935,192.168.159.150,192.168.159.152,TCP,102,"15211  >  48321 [FIN, SYN, ACK, AE, Reserved] Seq=0 Ack=1 Win=58574 Len=48",yes
2542,46.376161,192.168.159.152,192.168.159.150,TCP,60,48321  >  15211 [RST] Seq=1 Win=0 Len=0,yes
2543,46.378403,192.168.159.150,192.168.159.152,TCP,102,"26131  >  48173 [RST, PSH, Reserved] Seq=1 Win=6486 Len=48",yes
2544,46.381449,192.168.159.150,192.168.159.152,TCP,102,"1135  >  28347 [FIN, SYN, RST, PSH, URG, AE, Reserved] Seq=0 Win=10175 Urg=34260 Len=48",yes
2545,46.384007,192.168.159.150,192.168.159.152,TCP,102,"6662  >  53628 [FIN, SYN, RST, ECE, CWR, Reserved] Seq=0 Win=14767 Len=48",yes
2546,46.386898,192.168.159.150,192.168.159.152,TCP,102,"31835  >  23630 [SYN, CWR, AE, Reserved] Seq=0 Win=18883 Len=48",yes
2547,46.386939,192.168.159.152,192.168.159.150,TCP,60,"23630  >  31835 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
2548,46.389489,192.168.159.150,192.168.159.152,TCP,102,"33394  >  29542 [FIN, PSH, URG, CWR, AE, Reserved] Seq=1 Win=24174 Urg=2573 Len=48",yes
2549,46.389686,192.168.159.152,192.168.159.150,TCP,60,"29542  >  33394 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
2550,46.391941,192.168.159.150,192.168.159.152,TCP,102,"59576  >  26743 [RST, URG, CWR] Seq=1 Win=56063 Urg=36500 Len=48",yes
2551,46.39422,192.168.159.150,192.168.159.152,TCP,102,"41421  >  21422 [SYN, PSH, ACK, ECE, CWR, AE, Reserved] Seq=0 Ack=1 Win=41954 Len=48",yes
2552,46.394479,192.168.159.152,192.168.159.150,TCP,60,21422  >  41421 [RST] Seq=1 Win=0 Len=0,yes
2553,46.3966,192.168.159.150,192.168.159.152,TCP,102,"57586  >  42566 [SYN, RST, PSH, ACK, ECE, CWR, AE, Reserved] Seq=0 Ack=1 Win=63725 Len=48",yes
2554,46.398961,192.168.159.150,192.168.159.152,TCP,102,"4790  >  11268 [RST, PSH, ACK, URG, CWR, AE, Reserved] Seq=1 Ack=1 Win=61053 Urg=57842 Len=48",yes
2555,46.401311,192.168.159.150,192.168.159.152,TCP,102,"61066  >  27499 [RST, PSH, ACK, URG, ECE, CWR, Reserved] Seq=1 Ack=1 Win=43266 Urg=11557 Len=48",yes
2556,46.404322,192.168.159.150,192.168.159.152,TCP,102,"15129  >  11271 [FIN, PSH, CWR, Reserved] Seq=1 Win=3338 Len=48",yes
2557,46.404504,192.168.159.152,192.168.159.150,TCP,60,"11271  >  15129 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
2558,46.407048,192.168.159.150,192.168.159.152,TCP,102,"60008  >  58377 [SYN, RST, PSH, URG, Reserved] Seq=0 Win=11640 Urg=39201 Len=48",yes
2559,46.410302,192.168.159.150,192.168.159.152,TCP,102,"24962  >  41114 [FIN, SYN, PSH, ACK, URG, ECE, CWR, Reserved] Seq=0 Ack=1 Win=33399 Urg=52142 Len=48",yes
2560,46.410547,192.168.159.152,192.168.159.150,TCP,60,41114  >  24962 [RST] Seq=1 Win=0 Len=0,yes
2561,46.413014,192.168.159.150,192.168.159.152,TCP,102,"36440  >  15014 [FIN, SYN, RST, ECE, CWR, Reserved] Seq=0 Win=25802 Len=48",yes
2562,46.415443,192.168.159.150,192.168.159.152,TCP,102,"60898  >  63817 [RST, ECE, Reserved] Seq=1 Win=57712 Len=48",yes
2563,46.417175,192.168.159.150,192.168.159.152,TCP,102,"55007  >  55461 [SYN, RST, ECE, CWR, Reserved] Seq=0 Win=28174 Len=48",yes
2564,46.419277,192.168.159.150,192.168.159.152,TCP,102,"40685  >  40734 [FIN, SYN, RST, PSH, ACK, Reserved] Seq=0 Ack=1 Win=48919 Len=48",yes
2565,46.421696,192.168.159.150,192.168.159.152,TCP,102,"9850  >  1818 [SYN, RST, ECE, AE, Reserved] Seq=0 Win=28492 Len=48",yes
2566,46.423267,192.168.159.150,192.168.159.152,TCP,102,"1034  >  18175 [FIN, SYN, RST, PSH, ECE, CWR, AE, Reserved] Seq=0 Win=48647 Len=48",yes
2567,46.425462,192.168.159.150,192.168.159.152,TCP,102,"17349  >  49822 [RST, ECE, Reserved] Seq=1 Win=20601 Len=48",yes
2568,46.427041,192.168.159.150,192.168.159.152,TCP,102,"18276  >  19067 [RST, CWR, AE, Reserved] Seq=1 Win=49639 Len=48",yes
2569,46.428522,192.168.159.150,192.168.159.152,TCP,102,"24975  >  53585 [FIN, SYN, RST, ACK, URG, ECE, CWR, AE, Reserved] Seq=0 Ack=1 Win=43069 Urg=33931 Len=48",yes
2570,46.429992,192.168.159.150,192.168.159.152,TCP,102,"47987  >  7537 [FIN, RST, PSH, ECE, AE, Reserved] Seq=1 Win=22800 Len=48",yes
2571,46.431807,192.168.159.150,192.168.159.152,TCP,102,"35712  >  13055 [FIN, RST, ECE, CWR, Reserved] Seq=1 Win=49673 Len=48",yes
2572,46.433866,192.168.159.150,192.168.159.152,TCP,102,"38921  >  34135 [SYN, PSH, Reserved] Seq=0 Win=22897 Len=48",yes
2573,46.434088,192.168.159.152,192.168.159.150,TCP,60,"34135  >  38921 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
2574,46.435716,192.168.159.150,192.168.159.152,TCP,102,"21349  >  2877 [SYN, URG, Reserved] Seq=0 Win=17205 Urg=50586 Len=48",yes
2575,46.435924,192.168.159.152,192.168.159.150,TCP,60,"2877  >  21349 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
2576,46.437457,192.168.159.150,192.168.159.152,TCP,102,"45937  >  33704 [FIN, RST, ACK, URG] Seq=1 Ack=1 Win=721 Urg=4742 Len=48",yes
2577,46.439094,192.168.159.150,192.168.159.152,TCP,102,"18955  >  47177 [FIN, RST, PSH, Reserved] Seq=1 Win=56826 Len=48",yes
2578,46.44109,192.168.159.150,192.168.159.152,TCP,102,"50727  >  49170 [RST, PSH, ACK, Reserved] Seq=1 Ack=1 Win=42206 Len=48",yes
2579,46.442861,192.168.159.150,192.168.159.152,TCP,102,"54953  >  63752 [FIN, SYN, RST, PSH, ACK, CWR, Reserved] Seq=0 Ack=1 Win=22631 Len=48",yes
2580,46.444608,192.168.159.150,192.168.159.152,TCP,102,"50320  >  53138 [RST, CWR, Reserved] Seq=1 Win=42598 Len=48",yes
2581,46.446132,192.168.159.150,192.168.159.152,TCP,102,"40385  >  28403 [SYN, RST, PSH, URG, Reserved] Seq=0 Win=61992 Urg=17407 Len=48",yes
2582,46.447691,192.168.159.150,192.168.159.152,TCP,102,"9004  >  45309 [SYN, PSH, ECE, AE, Reserved] Seq=0 Win=28543 Len=48",yes
2583,46.447835,192.168.159.152,192.168.159.150,TCP,60,"45309  >  9004 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
2584,46.449327,192.168.159.150,192.168.159.152,TCP,102,"62066  >  51972 [RST, ACK, URG, ECE, CWR, Reserved] Seq=1 Ack=1 Win=48069 Urg=5090 Len=48",yes
2585,46.450965,192.168.159.150,192.168.159.152,TCP,102,"305  >  32216 [SYN, RST, ACK, Reserved] Seq=0 Ack=1 Win=40577 Len=48",yes
2586,46.45312,192.168.159.150,192.168.159.152,TCP,102,"52155  >  34651 [FIN, SYN, RST, PSH, URG, AE, Reserved] Seq=0 Win=37717 Urg=33546 Len=48",yes
2587,46.455261,192.168.159.150,192.168.159.152,TCP,102,"14672  >  49128 [URG, ECE, Reserved] Seq=1 Win=64950 Urg=26603 Len=48",yes
2588,46.455461,192.168.159.152,192.168.159.150,TCP,60,"49128  >  14672 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
2589,46.457161,192.168.159.150,192.168.159.152,TCP,102,"29976  >  61826 [SYN, RST, ACK, URG, ECE, Reserved] Seq=0 Ack=1 Win=53605 Urg=13773 Len=48",yes
2590,46.459045,192.168.159.150,192.168.159.152,TCP,102,"43543  >  48233 [SYN, RST, URG, ECE, AE, Reserved] Seq=0 Win=29152 Urg=25822 Len=48",yes
2591,46.460732,192.168.159.150,192.168.159.152,TCP,102,"8966  >  56254 [SYN, RST, PSH, ECE, CWR, AE] Seq=0 Win=6248 Len=48",yes
2592,46.462252,192.168.159.150,192.168.159.152,TCP,102,"58619  >  33831 [FIN, AE, Reserved] Seq=1 Win=12534 Len=48",yes
2593,46.462331,192.168.159.152,192.168.159.150,TCP,60,"33831  >  58619 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
2594,46.463819,192.168.159.150,192.168.159.152,TCP,102,"9718  >  11703 [FIN, RST, ACK, CWR, AE, Reserved] Seq=1 Ack=1 Win=44480 Len=48",yes
2595,46.465532,192.168.159.150,192.168.159.152,TCP,102,"5431  >  42702 [PSH, ACK, CWR, AE, Reserved] Seq=1 Ack=1 Win=59900 Len=48",yes
2596,46.465716,192.168.159.152,192.168.159.150,TCP,60,42702  >  5431 [RST] Seq=1 Win=0 Len=0,yes
2597,46.467151,192.168.159.150,192.168.159.152,TCP,102,"5892  >  57154 [RST, ACK, ECE, Reserved] Seq=1 Ack=1 Win=3530 Len=48",yes
2598,46.468904,192.168.159.150,192.168.159.152,TCP,102,"11970  >  21895 [FIN, PSH, ACK, ECE, Reserved] Seq=1 Ack=1 Win=58957 Len=48",yes
2599,46.469077,192.168.159.152,192.168.159.150,TCP,60,21895  >  11970 [RST] Seq=1 Win=0 Len=0,yes
2600,46.470614,192.168.159.150,192.168.159.152,TCP,102,"31581  >  45740 [FIN, SYN, PSH, ECE, CWR, Reserved] Seq=0 Win=5426 Len=48",yes
2601,46.470851,192.168.159.152,192.168.159.150,TCP,60,"[TCP ACKed unseen segment] 45740  >  31581 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
2602,46.473061,192.168.159.150,192.168.159.152,TCP,102,"46308  >  23159 [SYN, RST, URG, CWR, Reserved] Seq=0 Win=2542 Urg=49706 Len=48",yes
2603,46.474497,192.168.159.150,192.168.159.152,TCP,102,"59588  >  30412 [PSH, ACK, Reserved] Seq=1 Ack=1 Win=18200 Len=48",yes
2604,46.474643,192.168.159.152,192.168.159.150,TCP,60,30412  >  59588 [RST] Seq=1 Win=0 Len=0,yes
2605,46.47599,192.168.159.150,192.168.159.152,TCP,102,"1934  >  33032 [RST, PSH, URG, ECE, AE, Reserved] Seq=1 Win=31788 Urg=59968 Len=48",yes
2606,46.477409,192.168.159.150,192.168.159.152,TCP,102,"6854  >  48693 [FIN, RST, PSH, ACK, URG, ECE, CWR, AE, Reserved] Seq=1 Ack=1 Win=988 Urg=27476 Len=48",yes
2607,46.478838,192.168.159.150,192.168.159.152,TCP,102,"48611  >  58834 [SYN, PSH, ACK, ECE] Seq=0 Ack=1 Win=17348 Len=48",yes
2608,46.479034,192.168.159.152,192.168.159.150,TCP,60,58834  >  48611 [RST] Seq=1 Win=0 Len=0,yes
2609,46.480668,192.168.159.150,192.168.159.152,TCP,102,"60266  >  46019 [SYN, PSH, ACK, URG, CWR, Reserved] Seq=0 Ack=1 Win=20786 Urg=1847 Len=48",yes
2610,46.480853,192.168.159.152,192.168.159.150,TCP,60,46019  >  60266 [RST] Seq=1 Win=0 Len=0,yes
2611,46.482971,192.168.159.150,192.168.159.152,TCP,102,"63567  >  13306 [FIN, SYN, PSH, CWR, Reserved] Seq=0 Win=51181 Len=48",yes
2612,46.482993,192.168.159.152,192.168.159.150,TCP,60,"[TCP ACKed unseen segment] 13306  >  63567 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
2613,46.484775,192.168.159.150,192.168.159.152,TCP,102,"37709  >  12155 [FIN, SYN, Reserved] Seq=0 Win=40987 Len=48",yes
2614,46.484793,192.168.159.152,192.168.159.150,TCP,60,"[TCP ACKed unseen segment] 12155  >  37709 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
2615,46.486504,192.168.159.150,192.168.159.152,TCP,102,"32740  >  37040 [SYN, RST, CWR, AE, Reserved] Seq=0 Win=19002 Len=48",yes
2616,46.488355,192.168.159.150,192.168.159.152,TCP,102,"63287  >  35409 [FIN, SYN, RST, PSH, AE, Reserved] Seq=0 Win=28947 Len=48",yes
2617,46.489811,192.168.159.150,192.168.159.152,TCP,102,"23119  >  58311 [FIN, ECE, CWR] Seq=1 Win=64479 Len=48",yes
2618,46.489819,192.168.159.152,192.168.159.150,TCP,60,"58311  >  23119 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
2619,46.491208,192.168.159.150,192.168.159.152,TCP,102,"30926  >  28959 [FIN, SYN, PSH, CWR, AE, Reserved] Seq=0 Win=52000 Len=48",yes
2620,46.491409,192.168.159.152,192.168.159.150,TCP,60,"[TCP ACKed unseen segment] 28959  >  30926 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
2621,46.4928,192.168.159.150,192.168.159.152,TCP,102,"4518  >  814 [ACK, CWR, Reserved] Seq=1 Ack=1 Win=41384 Len=48",yes
2622,46.492818,192.168.159.152,192.168.159.150,TCP,60,814  >  4518 [RST] Seq=1 Win=0 Len=0,yes
2623,46.494306,192.168.159.150,192.168.159.152,TCP,102,"11853  >  52862 [ACK, URG, ECE, Reserved] Seq=1 Ack=1 Win=65 Urg=4756 Len=48",yes
2624,46.494455,192.168.159.152,192.168.159.150,TCP,60,52862  >  11853 [RST] Seq=1 Win=0 Len=0,yes
2625,46.49583,192.168.159.150,192.168.159.152,TCP,102,"15569  >  6181 [SYN, CWR, AE, Reserved] Seq=0 Win=39102 Len=48",yes
2626,46.495898,192.168.159.152,192.168.159.150,TCP,60,"6181  >  15569 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
2627,46.497247,192.168.159.150,192.168.159.152,TCP,102,"62510  >  45838 [FIN, SYN, PSH, ACK, URG, ECE, AE, Reserved] Seq=0 Ack=1 Win=34682 Urg=44683 Len=48",yes
2628,46.497262,192.168.159.152,192.168.159.150,TCP,60,45838  >  62510 [RST] Seq=1 Win=0 Len=0,yes
2629,46.498679,192.168.159.150,192.168.159.152,TCP,102,"4754  >  31449 [PSH, Reserved] Seq=1 Win=44774 Len=48",yes
2630,46.498745,192.168.159.152,192.168.159.150,TCP,60,"31449  >  4754 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
2631,46.500112,192.168.159.150,192.168.159.152,TCP,102,"38643  >  65377 [FIN, RST, AE, Reserved] Seq=1 Win=34434 Len=48",yes
2632,46.501848,192.168.159.150,192.168.159.152,TCP,102,"10836  >  27954 [FIN, RST, PSH, ECE, AE, Reserved] Seq=1 Win=434 Len=48",yes
2633,46.503378,192.168.159.150,192.168.159.152,TCP,102,"8981  >  49253 [FIN, SYN, RST, PSH, ACK, URG, ECE, CWR, Reserved] Seq=0 Ack=1 Win=11461 Urg=21567 Len=48",yes
2634,46.504859,192.168.159.150,192.168.159.152,TCP,102,"5775  >  47787 [FIN, RST, PSH, ACK, Reserved] Seq=1 Ack=1 Win=29087 Len=48",yes
2635,46.506262,192.168.159.150,192.168.159.152,TCP,102,"1155  >  33073 [FIN, PSH, URG, ECE, AE, Reserved] Seq=1 Win=4616 Urg=42845 Len=48",yes
2636,46.506268,192.168.159.152,192.168.159.150,TCP,60,"33073  >  1155 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
2637,46.5077,192.168.159.150,192.168.159.152,TCP,102,"63121  >  28588 [FIN, RST, ACK, Reserved] Seq=1 Ack=1 Win=13118 Len=48",yes
2638,46.509065,192.168.159.150,192.168.159.152,TCP,102,"20376  >  27599 [ACK, ECE, AE, Reserved] Seq=1 Ack=1 Win=10888 Len=48",yes
2639,46.509132,192.168.159.152,192.168.159.150,TCP,60,27599  >  20376 [RST] Seq=1 Win=0 Len=0,yes
2640,46.510503,192.168.159.150,192.168.159.152,TCP,102,"46344  >  910 [FIN, RST, PSH, ECE, CWR, AE, Reserved] Seq=1 Win=13193 Len=48",yes
2641,46.512161,192.168.159.150,192.168.159.152,TCP,102,"34212  >  49128 [PSH, AE, Reserved] Seq=1 Win=13945 Len=48",yes
2642,46.512175,192.168.159.152,192.168.159.150,TCP,60,"49128  >  34212 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
2643,46.513592,192.168.159.150,192.168.159.152,TCP,102,"40321  >  1343 [PSH, ACK, URG] Seq=1 Ack=1 Win=45527 Urg=22077 Len=48",yes
2644,46.513601,192.168.159.152,192.168.159.150,TCP,60,1343  >  40321 [RST] Seq=1 Win=0 Len=0,yes
2645,46.515353,192.168.159.150,192.168.159.152,TCP,102,"52553  >  32793 [ECE, CWR, Reserved] Seq=1 Win=28600 Len=48",yes
2646,46.515378,192.168.159.152,192.168.159.150,TCP,60,"32793  >  52553 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
2647,46.516953,192.168.159.150,192.168.159.152,TCP,102,"30219  >  27269 [FIN, SYN, RST, CWR, AE, Reserved] Seq=0 Win=21061 Len=48",yes
2648,46.5184,192.168.159.150,192.168.159.152,TCP,102,"40550  >  13763 [SYN, RST, PSH, ACK, URG, ECE, AE, Reserved] Seq=0 Ack=1 Win=1185 Urg=14849 Len=48",yes
2649,46.52003,192.168.159.150,192.168.159.152,TCP,102,"18177  >  47769 [SYN, ECE, AE, Reserved] Seq=0 Win=57119 Len=48",yes
2650,46.520161,192.168.159.152,192.168.159.150,TCP,60,"47769  >  18177 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
2651,46.521503,192.168.159.150,192.168.159.152,TCP,102,"18101  >  50306 [FIN, SYN, RST, URG, ECE, CWR, Reserved] Seq=0 Win=39473 Urg=4053 Len=48",yes
2652,46.522874,192.168.159.150,192.168.159.152,TCP,102,"60896  >  20757 [SYN, PSH, ECE, CWR, Reserved] Seq=0 Win=3263 Len=48",yes
2653,46.522952,192.168.159.152,192.168.159.150,TCP,60,"20757  >  60896 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
2654,46.524173,192.168.159.150,192.168.159.152,TCP,102,"60816  >  50213 [RST, PSH, ACK, ECE, CWR, Reserved] Seq=1 Ack=1 Win=63490 Len=48",yes
2655,46.525487,192.168.159.150,192.168.159.152,TCP,102,"4777  >  32608 [SYN, ACK, Reserved] Seq=0 Ack=1 Win=18370 Len=48",yes
2656,46.525497,192.168.159.152,192.168.159.150,TCP,60,32608  >  4777 [RST] Seq=1 Win=0 Len=0,yes
2657,46.52683,192.168.159.150,192.168.159.152,TCP,102,"19036  >  11197 [RST, ACK, URG, ECE, CWR, AE, Reserved] Seq=1 Ack=1 Win=60816 Urg=6151 Len=48",yes
2658,46.528412,192.168.159.150,192.168.159.152,TCP,102,"39141  >  59628 [SYN, RST, PSH, ACK, AE, Reserved] Seq=0 Ack=1 Win=28835 Len=48",yes
2659,46.529808,192.168.159.150,192.168.159.152,TCP,102,"21989  >  6201 [RST, CWR, Reserved] Seq=1 Win=1403 Len=48",yes
2660,46.531058,192.168.159.150,192.168.159.152,TCP,102,"8956  >  18777 [ACK, URG, ECE, AE] Seq=1 Ack=1 Win=6613 Urg=43434 Len=48",yes
2661,46.531201,192.168.159.152,192.168.159.150,TCP,60,18777  >  8956 [RST] Seq=1 Win=0 Len=0,yes
2662,46.532479,192.168.159.150,192.168.159.152,TCP,102,"29946  >  42297 [RST, PSH, ACK, ECE, AE, Reserved] Seq=1 Ack=1 Win=36809 Len=48",yes
2663,46.533645,VMware_fe:64:2f,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,no
2664,46.533763,192.168.159.150,192.168.159.152,TCP,102,"15569  >  33784 [FIN, PSH, ACK, AE, Reserved] Seq=1 Ack=1 Win=11312 Len=48",yes
2665,46.533825,192.168.159.152,192.168.159.150,TCP,60,33784  >  15569 [RST] Seq=1 Win=0 Len=0,yes
2666,46.535274,192.168.159.150,192.168.159.152,TCP,102,"23348  >  753 [SYN, RST, ACK, ECE, CWR, AE, Reserved] Seq=0 Ack=1 Win=12417 Len=48",yes
2667,46.536635,192.168.159.150,192.168.159.152,TCP,102,"63214  >  53933 [SYN, ECE, AE, Reserved] Seq=0 Win=22475 Len=48",yes
2668,46.536649,192.168.159.152,192.168.159.150,TCP,60,"53933  >  63214 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
2669,46.537801,192.168.159.150,192.168.159.152,TCP,102,"35136  >  60545 [FIN, SYN, RST, PSH, ACK, ECE, CWR, AE, Reserved] Seq=0 Ack=1 Win=46513 Len=48",yes
2670,46.539051,192.168.159.150,192.168.159.152,TCP,102,"62608  >  25042 [FIN, SYN, PSH, ECE, CWR, AE, Reserved] Seq=0 Win=25450 Len=48",yes
2671,46.539059,192.168.159.152,192.168.159.150,TCP,60,"[TCP ACKed unseen segment] 25042  >  62608 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
2672,46.540466,192.168.159.150,192.168.159.152,TCP,102,"79  >  25933 [SYN, ACK, URG, Reserved] Seq=0 Ack=1 Win=30931 Urg=30750 Len=48 [TCP segment of a reassembled PDU]",yes
2673,46.540528,192.168.159.152,192.168.159.150,TCP,60,25933  >  79 [RST] Seq=1 Win=0 Len=0,yes
2674,46.541772,192.168.159.150,192.168.159.152,TCP,102,"22019  >  38286 [FIN, SYN, ACK, URG, ECE] Seq=0 Ack=1 Win=62509 Urg=15985 Len=48",yes
2675,46.541843,192.168.159.152,192.168.159.150,TCP,60,38286  >  22019 [RST] Seq=1 Win=0 Len=0,yes
2676,46.543819,192.168.159.150,192.168.159.152,TCP,102,"28095  >  39504 [PSH, ECE, CWR, Reserved] Seq=1 Win=19164 Len=48",yes
2677,46.543959,192.168.159.152,192.168.159.150,TCP,60,"39504  >  28095 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
2678,46.545873,192.168.159.150,192.168.159.152,TCP,102,"36410  >  27318 [RST, PSH, URG, CWR, AE, Reserved] Seq=1 Win=43286 Urg=16205 Len=48",yes
2679,46.547819,192.168.159.150,192.168.159.152,TCP,102,"27786  >  14717 [FIN, URG, ECE, AE, Reserved] Seq=1 Win=1425 Urg=13040 Len=48",yes
2680,46.547884,192.168.159.152,192.168.159.150,TCP,60,"14717  >  27786 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
2681,46.549456,192.168.159.150,192.168.159.152,TCP,102,"1592  >  39925 [FIN, PSH, ACK, Reserved] Seq=1 Ack=1 Win=52310 Len=48",yes
2682,46.549464,192.168.159.152,192.168.159.150,TCP,60,39925  >  1592 [RST] Seq=1 Win=0 Len=0,yes
2683,46.550715,192.168.159.150,192.168.159.152,TCP,102,"57619  >  30001 [FIN, PSH, ECE] Seq=1 Win=26088 Len=48",yes
2684,46.55073,192.168.159.152,192.168.159.150,TCP,60,"30001  >  57619 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
2685,46.552009,192.168.159.150,192.168.159.152,TCP,102,"44249  >  51635 [SYN, PSH, ACK, URG, AE, Reserved] Seq=0 Ack=1 Win=41789 Urg=63402 Len=48",yes
2686,46.552145,192.168.159.152,192.168.159.150,TCP,60,51635  >  44249 [RST] Seq=1 Win=0 Len=0,yes
2687,46.553254,192.168.159.150,192.168.159.152,TCP,102,"53644  >  30927 [SYN, RST, PSH, ACK, URG, AE, Reserved] Seq=0 Ack=1 Win=1610 Urg=35860 Len=48",yes
2688,46.554718,192.168.159.150,192.168.159.152,TCP,102,"57954  >  26017 [FIN, CWR, AE, Reserved] Seq=1 Win=6875 Len=48",yes
